time,symbol,type,entry,volume,price,profit,commission,swap,magic,comment,position_id,order
1755614050,EURUSD,0,0,0.01,1.16811,0.0,0.0,0.0,202408,EmpireIA,366794692,366794692
1755614112,EURUSD,0,0,0.01,1.16811,0.0,0.0,0.0,202408,EmpireIA,366795527,366795527
1755614162,BTCUSD,0,1,0.08,115532.88,3.13,0.0,0.0,202408,[tp 115532.88],366793743,366795957
1755614174,EURUSD,0,0,0.01,1.16822,0.0,0.0,0.0,202408,EmpireIA,366796200,366796200
1755614217,BTCUSD,1,0,0.08,115510.74,0.0,0.0,0.0,202408,EmpireIA,366796558,366796558
1755614218,BTCUSD,0,1,0.08,115528.82,-1.45,0.0,0.0,202408,[sl 115528.82],366796558,366796567
1755614231,EURUSD,0,0,0.01,1.16822,0.0,0.0,0.0,202408,EmpireIA,366796711,366796711
1755614277,BTCUSD,1,0,0.08,115507.13,0.0,0.0,0.0,202408,EmpireIA,366797167,366797167
1755614278,BTCUSD,0,1,0.08,115525.07,-1.44,0.0,0.0,202408,[sl 115525.07],366797167,366797177
1755614291,EURUSD,0,0,0.01,1.16827,0.0,0.0,0.0,202408,EmpireIA,366797286,366797286
1755614322,EURUSD,1,1,0.01,1.1682299999999999,0.12,0.0,0.0,202408,[tp 1.16823],366794692,366797515
1755614322,EURUSD,1,1,0.01,1.1682299999999999,0.12,0.0,0.0,202408,[tp 1.16823],366795527,366797516
1755614337,BTCUSD,1,0,0.08,115489.35,0.0,0.0,0.0,202408,EmpireIA,366797890,366797890
1755614351,EURUSD,0,0,0.01,1.16839,0.0,0.0,0.0,202408,EmpireIA,366798087,366798087
1755614351,EURUSD,1,1,0.01,1.16827,-0.12,0.0,0.0,202408,[sl 1.16827],366798087,366798095
1755614355,EURUSD,1,1,0.01,1.1683,0.13,0.0,0.0,202408,[tp 1.16830],366793916,366798144
1755614410,EURUSD,0,0,0.01,1.16831,0.0,0.0,0.0,202408,EmpireIA,366798820,366798820
1755614418,EURUSD,1,1,0.01,1.16819,-0.12,0.0,0.0,202408,[sl 1.16819],366798820,366799033
1755614470,EURUSD,0,0,0.01,1.16832,0.0,0.0,0.0,202408,EmpireIA,366801125,366801125
1755614470,EURUSD,1,1,0.01,1.1682,-0.12,0.0,0.0,202408,[sl 1.16820],366801125,366801126
1755614514,BTCUSD,0,1,0.08,115524.9,-2.84,0.0,0.0,202408,[sl 115524.90],366797890,366802268
1755614516,BTCUSD,1,0,0.08,115520.26,0.0,0.0,0.0,202408,EmpireIA,366802322,366802322
1755614520,BTCUSD,0,1,0.08,115542.71,-1.8,0.0,0.0,202408,[sl 115542.71],366802322,366802414
1755614530,EURUSD,0,0,0.01,1.16825,0.0,0.0,0.0,202408,EmpireIA,366802621,366802621
1755614531,EURUSD,1,1,0.01,1.1681300000000001,-0.12,0.0,0.0,202408,[sl 1.16813],366802621,366802627
1755614576,BTCUSD,1,0,0.15,115539.41,0.0,0.0,0.0,202408,EmpireIA,366804411,366804411
1755614590,EURUSD,0,0,0.01,1.16829,0.0,0.0,0.0,202408,EmpireIA,366804716,366804716
1755614590,EURUSD,1,1,0.01,1.16817,-0.12,0.0,0.0,202408,[sl 1.16817],366804716,366804721
1755614651,EURUSD,0,0,0.01,1.16832,0.0,0.0,0.0,202408,EmpireIA,366805643,366805643
1755614658,EURUSD,1,1,0.01,1.1682,-0.12,0.0,0.0,202408,[sl 1.16820],366805643,366805742
1755614711,EURUSD,0,0,0.01,1.16831,0.0,0.0,0.0,202408,EmpireIA,366806762,366806762
1755614713,EURUSD,1,1,0.01,1.16817,-0.14,0.0,0.0,202408,[sl 1.16817],366806762,366806796
1755614770,EURUSD,0,0,0.01,1.16832,0.0,0.0,0.0,202408,EmpireIA,366808036,366808036
1755614782,EURUSD,1,1,0.01,1.16818,-0.14,0.0,0.0,202408,[sl 1.16818],366808036,366808217
1755614832,EURUSD,0,0,0.01,1.16834,0.0,0.0,0.0,202408,EmpireIA,366808691,366808691
1755614832,EURUSD,1,1,0.01,1.16822,-0.12,0.0,0.0,202408,[sl 1.16822],366808691,366808693
1755614847,BTCUSD,0,1,0.15,115557.54,-2.7199999999999998,0.0,0.0,202408,[sl 115557.54],366804411,366809110
1755614876,BTCUSD,1,0,0.07,115560.9,0.0,0.0,0.0,202408,EmpireIA,366809615,366809615
1755614881,BTCUSD,0,1,0.07,115578.98,-1.27,0.0,0.0,202408,[sl 115578.98],366809615,366809679
1755614890,EURUSD,0,0,0.01,1.16842,0.0,0.0,0.0,202408,EmpireIA,366809760,366809760
1755614902,EURUSD,1,1,0.01,1.16834,0.12,0.0,0.0,202408,[tp 1.16834],366796200,366810010
1755614902,EURUSD,1,1,0.01,1.16834,0.12,0.0,0.0,202408,[tp 1.16834],366796711,366810011
1755614905,EURUSD,1,1,0.01,1.1684,0.13,0.0,0.0,202408,[tp 1.16840],366797286,366810101
1755614937,BTCUSD,1,0,0.07,115581.62,0.0,0.0,0.0,202408,EmpireIA,366810740,366810740
1755614939,BTCUSD,0,1,0.07,115599.67,-1.27,0.0,0.0,202408,[sl 115599.67],366810740,366810764
1755614951,EURUSD,0,0,0.01,1.16848,0.0,0.0,0.0,202408,EmpireIA,366810950,366810950
1755614998,BTCUSD,1,0,0.07,115573.62,0.0,0.0,0.0,202408,EmpireIA,366811457,366811457
1755615000,BTCUSD,0,1,0.07,115591.7,-1.27,0.0,0.0,202408,[sl 115591.70],366811457,366811484
1755615012,EURUSD,0,0,0.01,1.16864,0.0,0.0,0.0,202408,EmpireIA,366811837,366811837
1755615032,EURUSD,1,1,0.01,1.16831,-0.33,0.0,0.0,202408,[sl 1.16831],366811837,366812374
1755615059,BTCUSD,1,0,0.07,115551.47,0.0,0.0,0.0,202408,EmpireIA,366812801,366812801
1755615059,BTCUSD,0,1,0.07,115569.58,-1.27,0.0,0.0,202408,[sl 115569.58],366812801,366812803
1755615073,EURUSD,0,0,0.01,1.16853,0.0,0.0,0.0,202408,EmpireIA,366812988,366812988
1755615117,BTCUSD,1,0,0.07,115567.4,0.0,0.0,0.0,202408,EmpireIA,366814191,366814191
1755615118,BTCUSD,0,1,0.07,115585.44,-1.26,0.0,0.0,202408,[sl 115585.44],366814191,366814199
1755615131,EURUSD,0,0,0.01,1.1686,0.0,0.0,0.0,202408,EmpireIA,366814417,366814417
1755615176,BTCUSD,1,0,0.07,115567.37,0.0,0.0,0.0,202408,EmpireIA,366815101,366815101
1755615177,BTCUSD,0,1,0.07,115585.47,-1.26,0.0,0.0,202408,[sl 115585.47],366815101,366815105
1755615190,EURUSD,0,0,0.01,1.1685699999999999,0.0,0.0,0.0,202408,EmpireIA,366815277,366815277
1755615237,BTCUSD,1,0,0.07,115550.63,0.0,0.0,0.0,202408,EmpireIA,366815918,366815918
1755615241,BTCUSD,0,1,0.07,115568.61,-1.26,0.0,0.0,202408,[sl 115568.61],366815918,366816031
1755615251,EURUSD,0,0,0.01,1.16848,0.0,0.0,0.0,202408,EmpireIA,366816336,366816336
1755615296,BTCUSD,1,0,0.07,115543.46,0.0,0.0,0.0,202408,EmpireIA,366817039,366817039
1755615298,BTCUSD,0,1,0.07,115561.45,-1.26,0.0,0.0,202408,[sl 115561.45],366817039,366817047
1755615311,EURUSD,0,0,0.01,1.16853,0.0,0.0,0.0,202408,EmpireIA,366817273,366817273
1755615334,EURUSD,1,1,0.01,1.16831,-0.29,0.0,0.0,202408,[sl 1.16831],366814417,366817486
1755615334,EURUSD,1,1,0.01,1.16829,-0.28,0.0,0.0,202408,[sl 1.16829],366815277,366817487
1755615350,EURUSD,1,1,0.01,1.16825,-0.23,0.0,0.0,202408,[sl 1.16825],366810950,366817751
1755615350,EURUSD,1,1,0.01,1.16824,-0.29,0.0,0.0,202408,[sl 1.16824],366817273,366817753
1755615357,BTCUSD,1,0,0.13,115506.51,0.0,0.0,0.0,202408,EmpireIA,366817792,366817792
1755615371,EURUSD,0,0,0.01,1.16843,0.0,0.0,0.0,202408,EmpireIA,366817960,366817960
1755615372,EURUSD,1,1,0.01,1.1683,-0.13,0.0,0.0,202408,[sl 1.16830],366817960,366817977
1755615389,BTCUSD,0,1,0.13,115558.0,-6.6899999999999995,0.0,0.0,202408,[sl 115558.00],366817792,366818090
1755615400,EURUSD,1,1,0.01,1.16854,0.12,0.0,0.0,202408,[tp 1.16854],366809760,366818173
1755615417,BTCUSD,1,0,0.07,115536.33,0.0,0.0,0.0,202408,EmpireIA,366818282,366818282
1755615426,BTCUSD,0,1,0.07,115554.37,-1.27,0.0,0.0,202408,[sl 115554.37],366818282,366818385
1755615430,EURUSD,0,0,0.01,1.16865,0.0,0.0,0.0,202408,EmpireIA,366818448,366818448
1755615477,BTCUSD,1,0,0.14,115530.19,0.0,0.0,0.0,202408,EmpireIA,366818925,366818925
1755615490,EURUSD,0,0,0.01,1.16861,0.0,0.0,0.0,202408,EmpireIA,366819043,366819043
1755615550,EURUSD,0,0,0.01,1.16868,0.0,0.0,0.0,202408,EmpireIA,366819539,366819539
1755615617,EURUSD,0,0,0.01,1.1686,0.0,0.0,0.0,202408,EmpireIA,366820873,366820873
1755615668,BTCUSD,0,1,0.14,115482.32,6.71,0.0,0.0,202408,[tp 115482.32],366818925,366821506
1755615676,EURUSD,0,0,0.01,1.16855,0.0,0.0,0.0,202408,EmpireIA,366821566,366821566
1755615724,BTCUSD,1,0,0.15,115482.28,0.0,0.0,0.0,202408,EmpireIA,366822005,366822005
1755615740,EURUSD,0,0,0.01,1.16859,0.0,0.0,0.0,202408,EmpireIA,366822278,366822278
1755615751,EURUSD,1,1,0.01,1.16834,-0.26,0.0,0.0,202408,[sl 1.16834],366820873,366822431
1755615763,EURUSD,1,1,0.01,1.16832,-0.33,0.0,0.0,202408,[sl 1.16832],366818448,366822529
1755615763,EURUSD,1,1,0.01,1.16827,-0.34,0.0,0.0,202408,[sl 1.16827],366819043,366822530
1755615763,EURUSD,1,1,0.01,1.16832,-0.36,0.0,0.0,202408,[sl 1.16832],366819539,366822531
1755615763,EURUSD,1,1,0.01,1.16828,-0.31,0.0,0.0,202408,[sl 1.16828],366822278,366822532
1755615790,EURUSD,0,0,0.01,1.16838,0.0,0.0,0.0,202408,EmpireIA,366822774,366822774
1755615852,EURUSD,0,0,0.01,1.16837,0.0,0.0,0.0,202408,EmpireIA,366823992,366823992
1755615853,EURUSD,1,1,0.01,1.16825,-0.12,0.0,0.0,202408,[sl 1.16825],366823992,366824006
1755615855,EURUSD,1,1,0.01,1.16819,-0.29,0.0,0.0,202408,[sl 1.16819],366816336,366824017
1755615855,EURUSD,1,1,0.01,1.16818,-0.37,0.0,0.0,202408,[sl 1.16818],366821566,366824018
1755615855,EURUSD,1,1,0.01,1.16824,-0.14,0.0,0.0,202408,[sl 1.16824],366822774,366824019
1755615903,EURUSD,0,0,0.01,1.16836,0.0,0.0,0.0,202408,EmpireIA,366824617,366824617
1755615904,EURUSD,1,1,0.01,1.16822,-0.14,0.0,0.0,202408,[sl 1.16822],366824617,366824620
1755615908,EURUSD,1,1,0.01,1.16812,-0.41,0.0,0.0,202408,[sl 1.16812],366812988,366824858
1755615953,EURUSD,0,0,0.01,1.16802,0.0,0.0,0.0,202408,EmpireIA,366826598,366826598
1755615957,EURUSD,1,1,0.01,1.16788,-0.14,0.0,0.0,202408,[sl 1.16788],366826598,366826690
1755615995,BTCUSD,0,1,0.15,115430.14,7.82,0.0,0.0,202408,[tp 115430.14],366822005,366827464
1755616011,BTCUSD,1,0,0.07,115410.28,0.0,0.0,0.0,202408,EmpireIA,366827759,366827759
1755616015,BTCUSD,0,1,0.07,115428.24,-1.26,0.0,0.0,202408,[sl 115428.24],366827759,366827794
1755616019,EURUSD,0,0,0.01,1.16808,0.0,0.0,0.0,202408,EmpireIA,366827820,366827820
1755616068,BTCUSD,1,0,0.12,115429.16,0.0,0.0,0.0,202408,EmpireIA,366828546,366828546
1755616077,BTCUSD,0,1,0.12,115463.9,-4.17,0.0,0.0,202408,[sl 115463.90],366828546,366828674
1755616128,BTCUSD,1,0,0.12,115460.89,0.0,0.0,0.0,202408,EmpireIA,366829869,366829869
1755616134,EURUSD,0,0,0.01,1.16829,0.0,0.0,0.0,202408,EmpireIA,366829929,366829929
1755616183,EURUSD,1,1,0.01,1.16817,-0.12,0.0,0.0,202408,[sl 1.16817],366829929,366830660
1755616193,EURUSD,0,0,0.01,1.16822,0.0,0.0,0.0,202408,EmpireIA,366830800,366830800
1755616193,EURUSD,1,1,0.01,1.16809,-0.13,0.0,0.0,202408,[sl 1.16809],366830800,366830802
1755616253,EURUSD,0,0,0.01,1.16843,0.0,0.0,0.0,202408,EmpireIA,366831853,366831853
1755616257,BTCUSD,0,1,0.12,115512.03,-6.13,0.0,0.0,202408,[sl 115512.03],366829869,366831923
1755616308,BTCUSD,1,0,0.07,115535.04,0.0,0.0,0.0,202408,EmpireIA,366832600,366832600
1755616314,BTCUSD,0,1,0.07,115553.07,-1.26,0.0,0.0,202408,[sl 115553.07],366832600,366832654
1755616314,EURUSD,0,0,0.01,1.16846,0.0,0.0,0.0,202408,EmpireIA,366832656,366832656
1755616368,BTCUSD,1,0,0.07,115561.95,0.0,0.0,0.0,202408,EmpireIA,366833969,366833969
1755616370,BTCUSD,0,1,0.07,115579.98,-1.26,0.0,0.0,202408,[sl 115579.98],366833969,366834031
1755616374,EURUSD,0,0,0.01,1.16842,0.0,0.0,0.0,202408,EmpireIA,366834102,366834102
1755616428,BTCUSD,1,0,0.06,115583.22,0.0,0.0,0.0,202408,EmpireIA,366834727,366834727
1755616431,EURUSD,1,1,0.01,1.16843,0.35,0.0,0.0,202408,[tp 1.16843],366827820,366834741
1755616432,BTCUSD,0,1,0.06,115601.18,-1.08,0.0,0.0,202408,[sl 115601.18],366834727,366834749
1755616433,EURUSD,0,0,0.01,1.16854,0.0,0.0,0.0,202408,EmpireIA,366834758,366834758
1755616488,BTCUSD,1,0,0.07,115572.55,0.0,0.0,0.0,202408,EmpireIA,366835530,366835530
1755616495,EURUSD,0,0,0.01,1.16859,0.0,0.0,0.0,202408,EmpireIA,366835608,366835608
1755616500,BTCUSD,0,1,0.07,115590.63,-1.26,0.0,0.0,202408,[sl 115590.63],366835530,366836076
1755616548,BTCUSD,1,0,0.07,115609.26,0.0,0.0,0.0,202408,EmpireIA,366837567,366837567
1755616552,EURUSD,1,1,0.01,1.16863,0.2,0.0,0.0,202408,[tp 1.16863],366831853,366837598
1755616552,EURUSD,1,1,0.01,1.16867,0.21,0.0,0.0,202408,[tp 1.16867],366832656,366837599
1755616552,EURUSD,1,1,0.01,1.16864,0.22,0.0,0.0,202408,[tp 1.16864],366834102,366837600
1755616561,EURUSD,0,0,0.01,1.16875,0.0,0.0,0.0,202408,EmpireIA,366838018,366838018
1755616590,EURUSD,1,1,0.01,1.16845,-0.3,0.0,0.0,202408,[sl 1.16845],366838018,366838866
1755616596,BTCUSD,0,1,0.07,115571.14,2.67,0.0,0.0,202408,[tp 115571.14],366837567,366838906
1755616608,BTCUSD,1,0,0.06,115543.72,0.0,0.0,0.0,202408,EmpireIA,366839075,366839075
1755616615,BTCUSD,0,1,0.06,115561.76,-1.09,0.0,0.0,202408,[sl 115561.76],366839075,366839282
1755616669,BTCUSD,1,0,0.06,115552.83,0.0,0.0,0.0,202408,EmpireIA,366840055,366840055
1755616674,EURUSD,0,0,0.01,1.16864,0.0,0.0,0.0,202408,EmpireIA,366840108,366840108
1755616690,BTCUSD,0,1,0.06,115585.71,-1.97,0.0,0.0,202408,[sl 115585.71],366840055,366840407
1755616728,BTCUSD,1,0,0.05,115554.01,0.0,0.0,0.0,202408,EmpireIA,366840832,366840832
1755616733,EURUSD,0,0,0.01,1.16866,0.0,0.0,0.0,202408,EmpireIA,366840892,366840892
1755616775,EURUSD,1,1,0.01,1.16873,0.19,0.0,0.0,202408,[tp 1.16873],366834758,366841677
1755616795,EURUSD,0,0,0.01,1.16879,0.0,0.0,0.0,202408,EmpireIA,366842548,366842548
1755616832,EURUSD,1,1,0.01,1.16844,-0.35,0.0,0.0,202408,[sl 1.16844],366842548,366844066
1755616853,EURUSD,0,0,0.01,1.1685699999999999,0.0,0.0,0.0,202408,EmpireIA,366844637,366844637
1755616916,EURUSD,0,0,0.01,1.1685699999999999,0.0,0.0,0.0,202408,EmpireIA,366846063,366846063
1755616930,EURUSD,1,1,0.01,1.16833,-0.33,0.0,0.0,202408,[sl 1.16833],366840892,366846390
1755616932,EURUSD,1,1,0.01,1.16825,-0.39,0.0,0.0,202408,[sl 1.16825],366840108,366846433
1755616933,EURUSD,1,1,0.01,1.1682299999999999,-0.36,0.0,0.0,202408,[sl 1.16823],366835608,366846447
1755616933,EURUSD,1,1,0.01,1.1682299999999999,-0.34,0.0,0.0,202408,[sl 1.16823],366844637,366846448
1755616943,BTCUSD,0,1,0.05,115518.63,1.77,0.0,0.0,202408,[tp 115518.63],366840832,366846973
1755616967,EURUSD,1,1,0.01,1.16821,-0.36,0.0,0.0,202408,[sl 1.16821],366846063,366847287
1755616971,BTCUSD,1,0,0.09,115484.9,0.0,0.0,0.0,202408,EmpireIA,366847527,366847527
1755616976,EURUSD,0,0,0.01,1.16822,0.0,0.0,0.0,202408,EmpireIA,366847670,366847670
1755616981,EURUSD,1,1,0.01,1.16808,-0.14,0.0,0.0,202408,[sl 1.16808],366847670,366847823
1755617033,EURUSD,0,0,0.01,1.1682,0.0,0.0,0.0,202408,EmpireIA,366849006,366849006
1755617040,EURUSD,1,1,0.01,1.16807,-0.13,0.0,0.0,202408,[sl 1.16807],366849006,366849291
1755617091,BTCUSD,0,1,0.09,115532.79,-4.31,0.0,0.0,202408,[sl 115532.79],366847527,366850994
1755617148,BTCUSD,1,0,0.09,115472.98,0.0,0.0,0.0,202408,EmpireIA,366852146,366852146
1755617154,EURUSD,0,0,0.01,1.16827,0.0,0.0,0.0,202408,EmpireIA,366852194,366852194
1755617157,EURUSD,1,1,0.01,1.16815,-0.12,0.0,0.0,202408,[sl 1.16815],366852194,366852208
1755617172,BTCUSD,0,1,0.09,115519.59,-4.19,0.0,0.0,202408,[sl 115519.59],366852146,366852378
1755617208,BTCUSD,1,0,0.13,115501.8,0.0,0.0,0.0,202408,EmpireIA,366852659,366852659
1755617213,EURUSD,0,0,0.01,1.16837,0.0,0.0,0.0,202408,EmpireIA,366852720,366852720
1755617260,BTCUSD,0,1,0.13,115545.62,-5.7,0.0,0.0,202408,[sl 115545.62],366852659,366853290
1755617268,BTCUSD,1,0,0.06,115546.69,0.0,0.0,0.0,202408,EmpireIA,366853375,366853375
1755617270,BTCUSD,0,1,0.06,115564.76,-1.09,0.0,0.0,202408,[sl 115564.76],366853375,366853404
1755617273,EURUSD,0,0,0.01,1.16848,0.0,0.0,0.0,202408,EmpireIA,366853439,366853439
1755617286,EURUSD,1,1,0.01,1.16825,-0.12,0.0,0.0,202408,[sl 1.16825],366852720,366853701
1755617322,EURUSD,1,1,0.01,1.16816,-0.32,0.0,0.0,202408,[sl 1.16816],366853439,366854046
1755617328,BTCUSD,1,0,0.08,115503.25,0.0,0.0,0.0,202408,EmpireIA,366854091,366854091
1755617333,EURUSD,0,0,0.01,1.16827,0.0,0.0,0.0,202408,EmpireIA,366854114,366854114
1755617337,EURUSD,1,1,0.01,1.1681300000000001,-0.14,0.0,0.0,202408,[sl 1.16813],366854114,366854164
1755617393,EURUSD,0,0,0.01,1.16819,0.0,0.0,0.0,202408,EmpireIA,366854835,366854835
1755617394,EURUSD,1,1,0.01,1.16805,-0.14,0.0,0.0,202408,[sl 1.16805],366854835,366854840
1755617496,BTCUSD,0,1,0.08,115428.39,5.99,0.0,0.0,202408,[tp 115428.39],366854091,366857112
1755617568,BTCUSD,1,0,0.09,115432.93,0.0,0.0,0.0,202408,EmpireIA,366858327,366858327
1755617586,EURUSD,0,0,0.01,1.16745,0.0,0.0,0.0,202408,EmpireIA,366859005,366859005
1755617637,EURUSD,0,0,0.01,1.16754,0.0,0.0,0.0,202408,EmpireIA,366860933,366860933
1755617755,EURUSD,0,0,0.01,1.16769,0.0,0.0,0.0,202408,EmpireIA,366863584,366863584
1755617813,EURUSD,0,0,0.01,1.16776,0.0,0.0,0.0,202408,EmpireIA,366864623,366864623
1755617832,EURUSD,1,1,0.01,1.1676199999999999,-0.14,0.0,0.0,202408,[sl 1.16762],366864623,366865028
1755617867,BTCUSD,0,1,0.09,115473.59,-3.66,0.0,0.0,202408,[sl 115473.59],366858327,366865419
1755617870,BTCUSD,1,0,0.09,115463.75,0.0,0.0,0.0,202408,EmpireIA,366865447,366865447
1755617875,EURUSD,0,0,0.01,1.16773,0.0,0.0,0.0,202408,EmpireIA,366865524,366865524
1755617880,EURUSD,1,1,0.01,1.1676,-0.13,0.0,0.0,202408,[sl 1.16760],366865524,366865747
1755617903,BTCUSD,0,1,0.09,115497.36,-3.02,0.0,0.0,202408,[sl 115497.36],366865447,366866095
1755617928,BTCUSD,1,0,0.06,115486.12,0.0,0.0,0.0,202408,EmpireIA,366866328,366866328
1755617931,BTCUSD,0,1,0.06,115504.12,-1.08,0.0,0.0,202408,[sl 115504.12],366866328,366866365
1755617933,EURUSD,0,0,0.01,1.16771,0.0,0.0,0.0,202408,EmpireIA,366866414,366866414
1755617936,EURUSD,1,1,0.01,1.16759,-0.12,0.0,0.0,202408,[sl 1.16759],366866414,366866547
1755617968,EURUSD,1,1,0.01,1.16777,0.23,0.0,0.0,202408,[tp 1.16777],366860933,366867206
1755617976,EURUSD,1,1,0.01,1.16782,0.37,0.0,0.0,202408,[tp 1.16782],366859005,366867307
1755617988,BTCUSD,1,0,0.06,115510.14,0.0,0.0,0.0,202408,EmpireIA,366867464,366867464
1755617988,BTCUSD,0,1,0.06,115528.14,-1.08,0.0,0.0,202408,[sl 115528.14],366867464,366867468
1755617995,EURUSD,0,0,0.01,1.16789,0.0,0.0,0.0,202408,EmpireIA,366867534,366867534
1755618048,BTCUSD,1,0,0.06,115535.03,0.0,0.0,0.0,202408,EmpireIA,366868791,366868791
1755618051,BTCUSD,0,1,0.06,115552.98,-1.08,0.0,0.0,202408,[sl 115552.98],366868791,366868806
1755618054,EURUSD,0,0,0.01,1.16792,0.0,0.0,0.0,202408,EmpireIA,366868819,366868819
1755618074,EURUSD,1,1,0.01,1.16791,0.22,0.0,0.0,202408,[tp 1.16791],366863584,366869013
1755618109,BTCUSD,1,0,0.06,115514.92,0.0,0.0,0.0,202408,EmpireIA,366869557,366869557
1755618109,BTCUSD,0,1,0.06,115532.99,-1.08,0.0,0.0,202408,[sl 115532.99],366869557,366869574
1755618121,EURUSD,0,0,0.01,1.16809,0.0,0.0,0.0,202408,EmpireIA,366869730,366869730
1755618168,BTCUSD,1,0,0.07,115538.95,0.0,0.0,0.0,202408,EmpireIA,366870756,366870756
1755618173,EURUSD,0,0,0.01,1.16811,0.0,0.0,0.0,202408,EmpireIA,366870830,366870830
1755618175,BTCUSD,0,1,0.07,115557.06,-1.26,0.0,0.0,202408,[sl 115557.06],366870756,366870852
1755618228,BTCUSD,1,0,0.09,115461.9,0.0,0.0,0.0,202408,EmpireIA,366872234,366872234
1755618239,EURUSD,0,0,0.01,1.16791,0.0,0.0,0.0,202408,EmpireIA,366872579,366872579
1755618280,BTCUSD,0,1,0.09,115503.14,-3.71,0.0,0.0,202408,[sl 115503.14],366872234,366873970
1755618288,BTCUSD,1,0,0.06,115494.76,0.0,0.0,0.0,202408,EmpireIA,366874042,366874042
1755618289,BTCUSD,0,1,0.06,115512.76,-1.08,0.0,0.0,202408,[sl 115512.76],366874042,366874050
1755618295,EURUSD,0,0,0.01,1.16799,0.0,0.0,0.0,202408,EmpireIA,366874145,366874145
1755618316,EURUSD,1,1,0.01,1.16787,-0.12,0.0,0.0,202408,[sl 1.16787],366874145,366874931
1755618348,BTCUSD,1,0,0.09,115470.48,0.0,0.0,0.0,202408,EmpireIA,366875305,366875305
1755618354,EURUSD,0,0,0.01,1.16809,0.0,0.0,0.0,202408,EmpireIA,366875438,366875438
1755618413,EURUSD,0,0,0.01,1.168,0.0,0.0,0.0,202408,EmpireIA,366876512,366876512
1755618416,EURUSD,1,1,0.01,1.16788,-0.12,0.0,0.0,202408,[sl 1.16788],366876512,366876540
1755618436,BTCUSD,0,1,0.09,115401.43,6.21,0.0,0.0,202408,[tp 115401.43],366875305,366876795
1755618440,EURUSD,1,1,0.01,1.16774,-0.35,0.0,0.0,202408,[sl 1.16774],366869730,366876874
1755618440,EURUSD,1,1,0.01,1.16779,-0.12,0.0,0.0,202408,[sl 1.16779],366872579,366876875
1755618458,EURUSD,1,1,0.01,1.16769,-0.23,0.0,0.0,202408,[sl 1.16769],366868819,366877015
1755618458,EURUSD,1,1,0.01,1.16768,-0.43,0.0,0.0,202408,[sl 1.16768],366870830,366877016
1755618458,EURUSD,1,1,0.01,1.16769,-0.4,0.0,0.0,202408,[sl 1.16769],366875438,366877017
1755618468,BTCUSD,1,0,0.08,115394.11,0.0,0.0,0.0,202408,EmpireIA,366877069,366877069
1755618486,EURUSD,1,1,0.01,1.16761,-0.28,0.0,0.0,202408,[sl 1.16761],366867534,366877300
1755618533,EURUSD,0,0,0.01,1.1678,0.0,0.0,0.0,202408,EmpireIA,366877679,366877679
1755618534,EURUSD,1,1,0.01,1.16768,-0.12,0.0,0.0,202408,[sl 1.16768],366877679,366877686
1755618555,BTCUSD,0,1,0.08,115318.1,6.08,0.0,0.0,202408,[tp 115318.10],366877069,366878238
1755618588,BTCUSD,1,0,0.07,115302.53,0.0,0.0,0.0,202408,EmpireIA,366878933,366878933
1755618596,EURUSD,0,0,0.01,1.16781,0.0,0.0,0.0,202408,EmpireIA,366879051,366879051
1755618598,EURUSD,1,1,0.01,1.16768,-0.13,0.0,0.0,202408,[sl 1.16768],366879051,366879080
1755618618,BTCUSD,0,1,0.07,115359.64,-3.99,0.0,0.0,202408,[sl 115359.64],366878933,366879593
1755618648,BTCUSD,1,0,0.06,115347.36,0.0,0.0,0.0,202408,EmpireIA,366879997,366879997
1755618657,EURUSD,0,0,0.01,1.16793,0.0,0.0,0.0,202408,EmpireIA,366880087,366880087
1755618659,EURUSD,1,1,0.01,1.16781,-0.12,0.0,0.0,202408,[sl 1.16781],366880087,366880109
1755618713,EURUSD,0,0,0.01,1.1678600000000001,0.0,0.0,0.0,202408,EmpireIA,366880973,366880973
1755618714,EURUSD,1,1,0.01,1.16774,-0.12,0.0,0.0,202408,[sl 1.16774],366880973,366880976
1755618767,BTCUSD,0,1,0.06,115407.09,-3.59,0.0,0.0,202408,[sl 115407.09],366879997,366881794
1755618769,BTCUSD,1,0,0.07,115399.18,0.0,0.0,0.0,202408,EmpireIA,366881810,366881810
1755618775,EURUSD,0,0,0.01,1.16775,0.0,0.0,0.0,202408,EmpireIA,366881861,366881861
1755618775,EURUSD,1,1,0.01,1.16761,-0.14,0.0,0.0,202408,[sl 1.16761],366881861,366881862
1755618833,EURUSD,0,0,0.01,1.16749,0.0,0.0,0.0,202408,EmpireIA,366882627,366882627
1755618892,EURUSD,0,0,0.01,1.16769,0.0,0.0,0.0,202408,EmpireIA,366883345,366883345
1755618895,EURUSD,1,1,0.01,1.16755,-0.14,0.0,0.0,202408,[sl 1.16755],366883345,366883358
1755618920,EURUSD,1,1,0.01,1.16763,0.14,0.0,0.0,202408,[tp 1.16763],366882627,366883706
1755618920,BTCUSD,0,1,0.07,115443.04,-3.07,0.0,0.0,202408,[sl 115443.04],366881810,366883729
1755618948,BTCUSD,1,0,0.04,115454.55,0.0,0.0,0.0,202408,EmpireIA,366884201,366884201
1755618949,BTCUSD,0,1,0.04,115472.52,-0.72,0.0,0.0,202408,[sl 115472.52],366884201,366884223
1755618955,EURUSD,0,0,0.01,1.16769,0.0,0.0,0.0,202408,EmpireIA,366884325,366884325
